"DateUncertainty"	"Date"	"Year"	"Time"	"AP"	"ID"	"L1"	"L2"	"L3"	"L4"	"R1"	"R2"	"R3"	"Nest"	"Focal"	"Bled"	"Recap"	"NewFemale"	"Plasma"	"DateBled"	"Sex"	"Tissue"	"CCL"	"CCW"	"SCL"	"SCW"	"PL"	"PW"	"NumLeech"	"ClutchSize"	"TopEgg"	"NestDepth"	"LogNumTop"	"LogNumMid"	"LogNumBott"	"LoggerNum"	"LaunchDate"	"FisheyePhoto"	"DateDead"	"Predated"	"NumEggsHatched"	"NumEggsDead"	"egg1"	"egg2"	"egg3"	"egg4"	"egg5"	"egg6"	"egg7"	"egg8"	"egg9"	"egg10"	"egg11"	"egg12"	"egg13"	"egg14"	"egg15"	"egg16"	"egg17"	"egg18"	"egg19"	"egg20"	"egg21"	"egg22"	"MeanEggMass"	"Toeclip"	"Cort"	"Clutch"	"NumPectoralRidges"	"Comments"	"NestNotes"	"Veg.N"	"Veg.S"	"Veg.E"	"Veg.W"	"Film"	"Primi"	"JanzenNum"	"SoilType"	"Aspect"	"Slope"	"L.Foreclaw"	"Location"	"Aquatic"	"Deceased"	"newID"	"TrueID"	"UnknownID"	"Flag"	"YearDayLaid"	"Flagbin"	"Dummy"	"SexComments"	"Age"	"Cohort"	"Xcoord"	"Ycoord"	"DTW"	"Match"
NA	6/22/17	2017	528	PM	NA	12	NA	NA	NA	10	12	NA	298	NA	N	Y	N	N	NA	Female	NA	NA	NA	161.86	NA	153.24	NA	NA	NA	5.7	8.1	NA	NA	NA	NA	NA	7819	"6/23/17"	TRUE	NA	NA	6.45	6.95	6.2	6.63	6.07	6.71	7.04	6.68	6.56	6.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	265	1	NA	"South Potters"	NA	NA	112000000101200	112000000101200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	455	PM	NA	2	11	12	NA	8	NA	NA	299	NA	N	Y	N	N	NA	Female	NA	NA	NA	157.8	NA	148.2	NA	NA	NA	2.6	6.5	NA	NA	NA	NA	NA	7838	"6/23/17"	TRUE	NA	NA	6.2	6.62	6.44	6.39	6.2	6.14	5.64	6.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"8 marks re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Loam	259	6	NA	"South Potters"	NA	NA	102111200080000	102111200080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	517	PM	NA	1	3	12	NA	2	NA	NA	300	NA	N	Y	N	N	NA	Female	NA	NA	NA	164.99	NA	156.86	NA	NA	NA	3.6	9	NA	NA	NA	NA	NA	7827	"6/23/17"	TRUE	NA	NA	8.59	6.28	7.02	8.4	8.35	8.34	7.5	7.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	326	12	NA	"South Potters"	NA	NA	101031200020000	101031200020000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	502	PM	NA	9	12	NA	NA	10	NA	NA	301	NA	N	Y	N	N	NA	Female	NA	NA	NA	166.68	NA	156.79	NA	NA	NA	3.7	8.3	NA	NA	NA	NA	NA	7818	"6/23/17"	TRUE	NA	NA	6.48	7.29	6.23	6.71	6.33	7.01	6.49	6.56	7.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	75	6	NA	"South Potters"	NA	NA	109120000100000	109120000100000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/22/17	2017	407	PM	NA	11	NA	NA	NA	1	8	9	302	NA	N	Y	N	N	NA	Female	NA	NA	NA	149.28	NA	139.9	NA	NA	NA	5.8	9	NA	NA	NA	NA	NA	7924	"6/23/17"	TRUE	NA	NA	6	5.97	5.92	6.14	6.25	5.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Gravel	10	11	NA	"South Potters"	NA	NA	111000000010809	111000000010809	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/23/17	2017	815	AM	NA	1	12	NA	NA	1	3	NA	303	NA	N	Y	N	N	NA	Female	NA	NA	NA	167.57	NA	158.18	NA	NA	NA	2.4	10	NA	NA	NA	NA	NA	7839	"9/16/17"	TRUE	NA	NA	8.63	8.06	8.52	8.03	7.78	7.84	7.68	8.2	8.43	8.03	7.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	72	8	NA	"South Potters"	NA	NA	101120000010300	101120000010300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/23/17	2017	725	AM	NA	2	9	NA	NA	9	NA	NA	304	NA	Y	Y	N	Y	NA	Female	NA	207	187	185.62	134.31	173.12	110.56	NA	NA	4.4	9.7	NA	NA	NA	NA	NA	7825/7845	"6/26/17"	TRUE	NA	NA	7.84	8.25	8.02	8.05	7.34	7.87	8.3	8.35	7.74	7.46	8.15	7.66	7.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Bug-eyed turtle; short extension of midline into L abdominal; short gap on top of gular; R11 marg. into S V crack; damage on 4R costal; damage to R9&11 marg.; damage to R side of bridge, HEMI PHOTO FILENAME: 7825/7845"		NA	NA	NA	NA	NA	FALSE	NA	Loam	75	2	NA	"South Potters"	NA	NA	102090000090000	102090000090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/23/17	2017	333	PM	NA	1	3	12	NA	1	NA	NA	305	NA	N	Y	N	N	NA	Female	NA	NA	NA	156.27	NA	149.94	NA	NA	NA	4.5	8.3	NA	NA	NA	NA	NA	7931	"6/25/17"	TRUE	NA	NA	7.72	7.56	7.55	7.73	7.51	7.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"3rd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	NA	0	NA	"South Potters"	NA	NA	101031200010000	101031200010000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/23/17	2017	407	PM	NA	12	NA	NA	NA	8	9	NA	306	NA	Y	Y	N	Y	NA	Female	NA	176	154	164.01	127.56	152.29	102.63	NA	NA	2.4	6.7	NA	NA	NA	NA	NA	7861	"9/16/17"	TRUE	NA	NA	7.32	7.83	7.47	6.27	8.17	7.2	7.05	7.33	6.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Chips on L2&3 marg.; large missing pieces of 8, 9, 10, 11 L marg., tiny scute between pectorals and abdominals"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	22	15	NA	"South Potters"	NA	NA	112000000080900	112000000080900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/23/17	2017	409	PM	NA	9	11	NA	NA	3	9	NA	307	NA	N	Y	N	N	NA	Female	NA	NA	NA	171.75	NA	162.14	NA	NA	NA	6.7	9.2	NA	NA	NA	NA	NA	7926	"6/25/17"	TRUE	NA	NA	7.28	7.3	7.42	7.93	7.92	7.9	7.51	7.37	7.35	7.52	7.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	311	4	NA	"South Potters"	NA	NA	109110000030900	109110000030900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/23/17	2017	430	PM	NA	12	NA	NA	NA	10	11	NA	308	NA	N	Y	N	N	NA	Female	NA	NA	NA	166.62	NA	156.41	NA	NA	NA	1.3	8.1	NA	NA	NA	NA	NA	7862	"6/25/17"	TRUE	NA	NA	7.42	7.98	7.59	7.66	7.78	7.38	7.6	7.4	7.3	7.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Damages to L8-9 marg."	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	77	10	NA	"South Potters"	NA	NA	112000000101100	112000000101100	0	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	0
NA	6/23/17	2017	545	PM	NA	3	8	9	NA	9	NA	NA	309	NA	Y	N	Y	Y	NA	Female	NA	181	161	168.93	123.02	155.54	101.25	NA	NA	6.5	10.1	NA	NA	NA	NA	NA	7842	"9/16/17"	TRUE	NA	NA	7.78	6.92	7.7	7.06	7.27	7.72	7.51	7.27	6.91	7.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts., 5L costals"		NA	NA	NA	NA	NA	FALSE	NA	Loam	63	4	NA	"South Potters"	NA	NA	103080900090000	103080900090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/26/17	2017	618	PM	NA	2	8	NA	NA	11	NA	NA	311	NA	Y	Y	N	Y	NA	Female	NA	186	169	174.57	130.08	168.31	109.14	NA	NA	2.9	8.5	NA	NA	NA	NA	NA	7941	"6/27/17"	TRUE	NA	NA	7.16	NA	6.3	NA	6.5	6.75	6.22	7.08	6.77	6.04	6.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Damage to 2nd vert. into 2 R costal- circular indent; small chip between L2&3 marg."		NA	NA	NA	NA	NA	FALSE	NA	Loam	317	3	NA	"South Potters"	NA	NA	102080000110000	102080000110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/26/17	2017	644	PM	NA	9	NA	NA	NA	11	12	NA	312	NA	N	Y	N	N	NA	Female	NA	NA	NA	175.46	NA	165.28	NA	NA	NA	4.6	8.4	NA	NA	NA	NA	NA	7946	"6/27/17"	TRUE	NA	NA	7.24	6.72	7.74	7.26	7.37	6.75	6.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd nest"	NA	NA	NA	NA	NA	FALSE	NA	Loam	77	6	NA	"South Potters"	NA	NA	109000000111200	109000000111200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/26/17	2017	406	PM	NA	3	9	NA	NA	1	11	NA	313	NA	N	Y	N	N	NA	Female	NA	NA	NA	166.7	NA	161.11	NA	NA	NA	6.9	8.7	NA	NA	NA	NA	NA	7942	"6/27/17"	TRUE	NA	NA	7.5	6.7	6.32	7.34	7.34	7.84	7.62	7.99	7.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	270	2	NA	"South Potters"	NA	NA	103090000011100	103090000011100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/26/17	2017	632	PM	NA	1	8	NA	NA	2	NA	NA	314	NA	Y	Y	N	Y	NA	Female	NA	193	175	181.92	127.49	169.69	103.7	NA	NA	5.1	9.1	NA	NA	NA	NA	NA	7943	"6/27/17"	TRUE	NA	NA	7.34	7.8	7.57	6.94	6.79	5.87	7.33	7.5	7.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Scar on neck, jagged midline; circular scar on rihgt ridge; 8 mark chipped slightly"		NA	NA	NA	NA	NA	FALSE	NA	Loam	230	6	NA	"South Potters"	NA	NA	101080000020000	101080000020000	0	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	0
